Timestamp,Student ID ( 学籍番号 ),0.1 Which ad-delivery method did you experience most clearly today? ( 今日、最もはっきりと体験した広告の提示方法はどれですか？),"0.2 For each ad below, did you notice it during the task? ( 以下の各広告について、実験中に気づいたものはありますか？) [Beverage Ad (飲料広告 )]","0.2 For each ad below, did you notice it during the task? ( 以下の各広告について、実験中に気づいたものはありますか？) [Chocolate Ad (チョコレート広告)]","0.2 For each ad below, did you notice it during the task? ( 以下の各広告について、実験中に気づいたものはありますか？) [Chips/cup noodles/snacks Ad (スナック(チップス、ラーメンカップ麺)広告)]",Confirmation,"Mental Demand ( 知的  知覚的要求  ) (0 = Very Low 小さい–100 = Very High 大きい)
How mentally demanding was the task?
どの程度、精神的に負担がありましたか? ","Physical Demand ( 身体的要求 )  (0 = Very Low 小さい–100 = Very High 大きい)
How physically demanding was the task?
どの程度、身体的に負担がありましたか? ","Temporal Demand (タイムプレッシャー)  (0 = Very Low 弱い–100 = Very High 強い)
How hurried or rushed was the pace of the task?
ペースはどの程度、急いでいましたか？","Performance ( 作業成績 ) (0 = Perfect 良い–100 = Failure 悪い)
How successful were you in accomplishing what you were asked to do?
指示された内容をどの程度うまく達成できましたか？","Effort (努力)  ( 0 = Very Low 少ない–100 = Very High 多い )
How hard did you have to work to accomplish your level of performance?
達成のためにどの程度努力が必要でしたか？","Frustration (フラストレーション)  ( 0 = Very Low 低い–100 = Very High 高い )
How insecure, discouraged, irritated, stressed, and annoyed were you?
どの程度、不安落胆いらだちストレスを感じましたか？","01. Mental Demand vs Physical Demand
       知的 ⋅ 知覚的要求　vs　 身体的要求","02. Mental Demand vs Temporal Demand
　　知的 ⋅ 知覚的要求　vs　タイムプレッシャー
","03. Mental Demand vs Performance
　　知的 ⋅ 知覚的要求 vs　作業成績","04. Mental Demand vs Effort
　　知的 ⋅ 知覚的要求 vs 努力","05. Mental Demand vs Frustration
       知的 ⋅ 知覚的要求 vs フラストレーション","06. Physical Demand vs Temporal Demand
       身体的要求    vs タイムプレッシャー","07. Physical Demand vs Performance
      身体的要求 vs 作業成績","08. Physical Demand vs Effort
      身体的要求 vs 努力","09. Physical Demand vs Frustration
      身体的要求 vs フラストレーション","10. Temporal Demand vs Performance
       タイムプレッシャー vs 作業成績","11. Temporal Demand vs Effort
       タイムプレッシャー vs 努力","12. Temporal Demand vs Frustration
       タイムプレッシャー vs フラストレーション","13. Performance vs Effort
      作業成績 vs 努力","14. Performance vs Frustration
      作業成績 vs フラストレーション","15. Effort vs Frustration
      努力 vs フラストレーション","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [I lost myself in this experience. この体験に没頭した。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [The time I spent on this shopping task just slipped away. この買い物体験に費やした時間はあっという間に過ぎた。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [I was absorbed in this experience. この体験にのめり込んだ。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [I felt frustrated while doing this shopping task. この買い物体験中、イライラした。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [I found this shopping task confusing to do. この買い物体験は分かりにくかった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [Doing this shopping task was taxing. この買い物体験は負担だった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [This shopping task was attractive. この買い物体験は魅力的だった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [This shopping task was aesthetically appealing. この買い物体験は視覚的に心地よかった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [This shopping task appealed to my senses. この買い物体験は、感覚的にすごく良かった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [Doing this shopping task was worthwhile. この買い物体験はやる価値があった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [My experience was rewarding. 今回の体験は有意義だった。]","3.1 UES-SF (1=Strongly disagree, 5=Strongly agree)
UES-SF(1=まったくそう思わない、5=非常にそう思う)  [I felt interested in this experience. この体験に興味を持った。]","Overall, the advertisements I saw in this experiment were… 
この実験で見た広告全体について... [Dislike … Like   嫌い ... 好き]","Overall, the advertisements I saw in this experiment were… 
この実験で見た広告全体について... [Bad … Good    悪い ... 良い]","Overall, the advertisements I saw in this experiment were… 
この実験で見た広告全体について... [Uninteresting … Interesting   つまらない ... 面白い]","Overall, the advertisements I saw in this experiment were… 
この実験で見た広告全体について... [Annoying … Pleasing    不快感がある ... 好感がもてる]","Please answer without looking at the ads. List anything you remember about the advertisements you saw today (products, brands, discounts, etc.).
広告を見返さずに回答してください。本日見た広告について覚えていること(商品、メーカー、割引など)を書いてください。","[AD 1  広告1] A. Exposure check: Did you see this ad during the task?
    買い物体験中にこの広告を見ましたか","[AD 1  広告1] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would consider buying the product shown in this ad. この広告の商品を買うことを検討したいと思う。]","[AD 1  広告1] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would be likely to buy the product shown in this ad. この広告の商品を買う可能性が高い。]","[AD 1  広告1] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would recommend this product to others. この商品を他者に勧めたいと思う。]","[AD 1  広告1] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [There is a high probability that I would buy the product(s) shown in this ad. この広告の商品を買う確率が高いと思う。]","[AD 1  広告1] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount shown in this ad makes me more likely to buy this product. この広告の価格や割引は、この商品を買う可能性を高める。]","[AD 1  広告1] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [Without this price or discount, I would be less likely to buy this product. この価格や割引がなければ、この商品を買う可能性は低くなる。]","[AD 1  広告1] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount in this ad is an important reason why I would consider buying this product. この広告の価格や割引は、購入を検討する重要な理由である。]","[AD 1  広告1] D1. Free recall: Write anything you remember about this ad.
この広告について覚えていることを書いてください。","[AD 1  広告1] D2-1) What product category was advertised?
         広告された商品カテゴリは?(1つ選択)","[AD 1  広告1] D2-2) What brand was shown?
           表示されたメーカーは? ","[AD 1  広告1] If you are unsure, check here
わからない場合は、ここにチェックを入れてください  ","[AD 1  広告1] D2-3) What discount was offered?
           提示された割引は?","[AD 1  広告1] D3-3) Did you buy it right after seeing the advertisement?
広告を見た直後に購入しましたか？","[AD 2   広告2] A. Exposure check: Did you see this ad during the task?
    買い物体験中にこの広告を見ましたか","[AD 2   広告2] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would consider buying the product shown in this ad. この広告の商品を買うことを検討したいと思う。]","[AD 2   広告2] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would be likely to buy the product shown in this ad. この広告の商品を買う可能性が高い。]","[AD 2   広告2] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would recommend this product to others. この商品を他者に勧めたいと思う。]","[AD 2   広告2] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [There is a high probability that I would buy the product(s) shown in this ad. この広告の商品を買う確率が高いと思う。]","[AD 2   広告2] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount shown in this ad makes me more likely to buy this product. この広告の価格や割引は、この商品を買う可能性を高める。]","[AD 2   広告2] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [Without this price or discount, I would be less likely to buy this product. この価格や割引がなければ、この商品を買う可能性は低くなる。]","[AD 2   広告2] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount in this ad is an important reason why I would consider buying this product. この広告の価格や割引は、購入を検討する重要な理由である。]","[AD 2   広告2] D1. Free recall: Write anything you remember about this ad.
この広告について覚えていることを書いてください。","[AD 2   広告2] D2-1) What product category was advertised?
         広告された商品カテゴリは?(1つ選択)","[AD 2   広告2] D2-2) What brand was shown?
           表示されたメーカーは? ","[AD 2   広告2] If you are unsure, check here
わからない場合は、ここにチェックを入れてください  ","[AD 2   広告2] D2-3) What discount was offered?
           提示された割引は?","[AD 2   広告2] D3-3) Did you buy it right after seeing the advertisement?
広告を見た直後に購入しましたか？","[AD 3   広告3 ] A. Exposure check: Did you see this ad during the task?
    買い物体験中にこの広告を見ましたか","[AD 3   広告3 ] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would consider buying the product shown in this ad. この広告の商品を買うことを検討したいと思う。]","[AD 3   広告3 ] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would be likely to buy the product shown in this ad. この広告の商品を買う可能性が高い。]","[AD 3   広告3 ] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [I would recommend this product to others. この商品を他者に勧めたいと思う。]","[AD 3   広告3 ] B. Purchase intention (1=Strongly disagree, 7=Strongly agree)
    購買意図(1=まったくそう思わない、7=非常にそう思う)  [There is a high probability that I would buy the product(s) shown in this ad. この広告の商品を買う確率が高いと思う。]","[AD 3   広告3 ] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount shown in this ad makes me more likely to buy this product. この広告の価格や割引は、この商品を買う可能性を高める。]","[AD 3   広告3 ] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [Without this price or discount, I would be less likely to buy this product. この価格や割引がなければ、この商品を買う可能性は低くなる。]","[AD 3   広告3 ] C. Perceived incentive / discount influence (1=Strongly disagree, 7=Strongly agree)
     割引の影響(1=まったくそう思わない、7=非常にそう思う)  
 [The price or discount in this ad is an important reason why I would consider buying this product. この広告の価格や割引は、購入を検討する重要な理由である。]","[AD 3   広告3 ] D1. Free recall: Write anything you remember about this ad.
この広告について覚えていることを書いてください。","[AD 3   広告3 ] D2-1) What product category was advertised?
         広告された商品カテゴリは?(1つ選択)","[AD 3   広告3 ] D2-2) What brand was shown?
           表示されたメーカーは? ","[AD 3   広告3 ] If you are unsure, check here
わからない場合は、ここにチェックを入れてください  ","[AD 3   広告3 ] D2-3) What discount was offered?
           提示された割引は?","[AD 3   広告3 ] D3-3) Did you buy it right after seeing the advertisement?
広告を見た直後に購入しましたか？"
3/6/2026 16:18:22,C2TB5035,AR  (headset) / ヘッドセットからの広告提示,Yes はい,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,0,25,0,70,65,15,Physical Demand 身体的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Performance 作業成績,Temporal Demand タイムプレッシャー,Frustration フラストレーション,Effort 努力,Performance 作業成績,Effort 努力,4,4,3,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,2,3,4,4,4,3,4,5,6,6,6,キットカット50%オフ、ピュアポテト50%オフ,Yes  はい,3,4,4,5,5,5,6,,Beverage,,Not sure  わからない,Not sure  わからない,No いいえ,Yes  はい,5,6,6,6,5,6,6,キットカット,Chocolate,,Not sure  わからない,50% OFF,No いいえ,Yes  はい,6,5,6,6,6,6,5,ピュアポテト,Chips/cup noodles/snacks,,Not sure  わからない,Other  その他,No いいえ
3/6/2026 16:40:56,C5TF1604,Smartwatch prompts / スマートウォッチ通知による広告提示,Yes はい,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,20,0,5,0,5,10,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Temporal Demand タイムプレッシャー,Performance 作業成績,Effort 努力,Frustration フラストレーション,Performance 作業成績,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Effort 努力,2,2,4,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,2,3,2,3,2,4,4,4,6,5,1.- Coca-Cola PET Normal Flavor; 2.- Vanilla Cookies; 3.- Calbee Nori-flavored Potato Chips,Yes  はい,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,5,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,,Beverage,Coca-Cola ,,Not sure  わからない,No いいえ,Yes  はい,3,4,5,3,4,4,4,,Chocolate,,Not sure  わからない,Not sure  わからない,No いいえ,Yes  はい,3,2,4,2,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,Calbee Nori-flavored Potato Chips ,Chips/cup noodles/snacks,Calbee,,Not sure  わからない,No いいえ
3/6/2026 17:03:23,Poom,In-store only (no wearable ad prompts) / 装着デバイスからの広告提示はなく、店内広告のみ,No いいえ,No いいえ,No いいえ,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,50,50,20,50,50,10,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Effort 努力,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Effort 努力,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Effort 努力,1 Strongly disagree まったくそう思わない,2,3,3,2,3,2,2,2,3,3,3,3,3,3,3,,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,
3/6/2026 17:05:54,C2TB5066,In-store only (no wearable ad prompts) / 装着デバイスからの広告提示はなく、店内広告のみ,Yes はい,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,5,5,5,70,25,15,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Performance 作業成績,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Frustration フラストレーション,Performance 作業成績,Performance 作業成績,Effort 努力,4,4,4,1 Strongly disagree まったくそう思わない,2,2,3,3,3,3,3,3,4,6,5,4,"おちゃが半額
プリッツがおすすめ
",Yes  はい,6,6,4,6,6,5,6,プリッツがおすすめ,Chips/cup noodles/snacks,忘れた,Not sure  わからない,50% OFF,Yes はい,Not sure  わからない,,,,,,,,,,,,,,Yes  はい,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,5,7 Strongly agree 非常にそう思う,5,4,6,おーいお茶が半額,Beverage,忘れた,,50% OFF,Yes はい
3/7/2026 12:30:26,C4TM9204,AR  (headset) / ヘッドセットからの広告提示,No いいえ,No いいえ,No いいえ,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,25,5,25,85,45,15,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Performance 作業成績,Physical Demand 身体的要求,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Frustration フラストレーション,Performance 作業成績,Performance 作業成績,Effort 努力,4,4,4,2,2,2,4,4,3,3,3,4,,,,,見えなかった,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,
3/7/2026 14:57:54,C5IE2502,Not sure / よく分からない,Not sure 不明,Not sure 不明,Not sure 不明,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,15,10,10,15,25,10,Physical Demand 身体的要求,Temporal Demand タイムプレッシャー,Performance 作業成績,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Effort 努力,3,1 Strongly disagree まったくそう思わない,3,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,3,3,3,4,4,4,2,3,3,2,全然見えません,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,
3/9/2026 11:48:19,C3ID2505,AR  (headset) / ヘッドセットからの広告提示,Yes はい,No いいえ,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,30,25,15,85,10,10,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Effort 努力,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Frustration フラストレーション,Performance 作業成績,Performance 作業成績,Effort 努力,2,4,3,1 Strongly disagree まったくそう思わない,2,1 Strongly disagree まったくそう思わない,3,2,2,5 Strongly agree 非常にそう思う,4,4,4,5,6,4,Calpis and a cup noodles ,Yes  はい,6,4,3,5,2,2,2,The refreshing design of the ad ,Beverage,,Not sure  わからない,Not sure  わからない,No いいえ,No  いいえ,,,,,,,,,,,,,,Yes  はい,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,2,1 Strongly disagree まったくそう思わない,It’s a cup noodles ad,Chips/cup noodles/snacks,,Not sure  わからない,Not sure  わからない,No いいえ
3/9/2026 11:58:57,C5IF2501,In-store only (no wearable ad prompts) / 装着デバイスからの広告提示はなく、店内広告のみ,Yes はい,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,10,5,5,90,10,5,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Effort 努力,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Physical Demand 身体的要求,Effort 努力,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Temporal Demand タイムプレッシャー,Effort 努力,Performance 作業成績,Effort 努力,2,2,2,2,2,2,4,4,3,4,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,2,2,6,6,products and brands ,Yes  はい,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,4,3,3,,Beverage,,Not sure  わからない,BOGO (Buy One Get One Free) 1つ買うと1つ無料,Yes はい,Yes  はい,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,4,3,3,the name of the products and price ,Beverage,,Not sure  わからない,Not sure  わからない,Yes はい,Yes  はい,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,4,2,3,Price and name ,Beverage,I didn’t remember ,,Not sure  わからない,Yes はい
3/9/2026 12:39:36,C5ID1005,In-store only (no wearable ad prompts) / 装着デバイスからの広告提示はなく、店内広告のみ,Yes はい,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,50,10,10,50,10,50,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Performance 作業成績,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Temporal Demand タイムプレッシャー,Performance 作業成績,Effort 努力,Frustration フラストレーション,Performance 作業成績,Temporal Demand タイムプレッシャー,Frustration フラストレーション,Performance 作業成績,Performance 作業成績,Frustration フラストレーション,3,2,4,3,4,3,4,4,4,4,4,4,3,3,3,3,"Coca cola 1 bought 1 free 
Poki matcha discount (100yen approx.)
Poteto chips seaweed flavor discount ",Yes  はい,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,3,7 Strongly agree 非常にそう思う,1 Strongly disagree まったくそう思わない,It was some poteto chips add with an original flavor. ,Chips/cup noodles/snacks,Don't remember ,Not sure  わからない,Not sure  わからない,No いいえ,Yes  はい,3,3,4,4,7 Strongly agree 非常にそう思う,7 Strongly agree 非常にそう思う,6,"Coca cola, BOGO",Beverage,Coca cola ,,BOGO (Buy One Get One Free) 1つ買うと1つ無料,Yes はい,Yes  はい,5,6,4,6,7 Strongly agree 非常にそう思う,4,5,,Chocolate,"Poki matcha flavor, discount ",,50% OFF,Yes はい
3/9/2026 14:41:31,C5TD9121,AR  (headset) / ヘッドセットからの広告提示,No いいえ,No いいえ,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,20,5,5,100,20,0,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Performance 作業成績,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Temporal Demand タイムプレッシャー,Performance 作業成績,Effort 努力,Physical Demand 身体的要求,Performance 作業成績,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Effort 努力,3,3,4,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,4,5 Strongly agree 非常にそう思う,4,5 Strongly agree 非常にそう思う,6,7,6,6,Samurai chips,No  いいえ,,,,,,,,,,,,,,Yes  はい,5,4,2,3,4,5,3,"Chips
Samurai chips",Chips/cup noodles/snacks,Samurai,Not sure  わからない,Not sure  わからない,No いいえ,No  いいえ,,,,,,,,,,,,,
3/9/2026 15:17:57,C2TB5503,In-store only (no wearable ad prompts) / 装着デバイスからの広告提示はなく、店内広告のみ,Yes はい,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,90,50,70,20,90,60,Mental Demand 知的 ⋅ 知覚的要求,Temporal Demand タイムプレッシャー,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Frustration フラストレーション,Temporal Demand タイムプレッシャー,Performance 作業成績,Effort 努力,Frustration フラストレーション,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Frustration フラストレーション,Performance 作業成績,Frustration フラストレーション,Frustration フラストレーション,1 Strongly disagree まったくそう思わない,3,4,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,4,2,4,3,4,4,3,3,4,1,"カップラーメン50% off
チョコキット買った

",Yes  はい,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,2,1 Strongly disagree まったくそう思わない,4,3,チョコ,Chocolate,Kitakat,,Not sure  わからない,No いいえ,Not sure  わからない,,,,,,,,,,,,,,Yes  はい,4,4,3,4,4,3,4,50% off,Chips/cup noodles/snacks,,Not sure  わからない,50% OFF,Yes はい
3/9/2026 18:28:45,C5TM9117,In-store only (no wearable ad prompts) / 装着デバイスからの広告提示はなく、店内広告のみ,No いいえ,No いいえ,No いいえ,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,10,5,5,95,5,0,Physical Demand 身体的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Temporal Demand タイムプレッシャー,Physical Demand 身体的要求,Effort 努力,Frustration フラストレーション,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Temporal Demand タイムプレッシャー,Effort 努力,Frustration フラストレーション,Effort 努力,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,3,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,4,4,4,4,5 Strongly agree 非常にそう思う,5 Strongly agree 非常にそう思う,,,,,,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,,No  いいえ,,,,,,,,,,,,,
3/10/2026 11:49:17,C5TJ1020,In-store only (no wearable ad prompts) / 装着デバイスからの広告提示はなく、店内広告のみ,No いいえ,Yes はい,Yes はい,I have read and understood the instructions above. 上記の説明（指示）を読み、内容を理解しました,40,5,0,80,20,0,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Mental Demand 知的 ⋅ 知覚的要求,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Physical Demand 身体的要求,Performance 作業成績,Effort 努力,Temporal Demand タイムプレッシャー,Performance 作業成績,Performance 作業成績,Effort 努力,2,3,4,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,1 Strongly disagree まったくそう思わない,4,4,4,4,3,4,5,5,4,5,Red Ghana half off and tomato pretz normal price,Yes  はい,6,5,5,6,5,5,5,Tomato pretz full price,Chips/cup noodles/snacks,Pretz,,No discount  割引なし,Yes はい,No  いいえ,,,,,,,,,,,,,,Yes  はい,5,5,5,3,6,5,5,"Milk chocolate Ghana 50% off, but I bought the white chocolate Ghana for full price",Chocolate,Ghana,,50% OFF,No いいえ
