Timestamp,Student ID ( 学籍番号 ),Age (年齢),Gender (性別),Occupation / Student status (職業/学生区分),Highest Education (最終学歴),B1. How often do you shop at convenience stores? ( コンビニで買い物をする頻度はどのくらいですか?  ),"B2. When I shop at convenience stores, I usually have very little time. ( コンビニで買い物をするとき、たいてい時間があまりない。  )","B3.  When you shop at convenience stores, you are usually…   ( コンビニで買い物をするとき、普段あなたは...  )","B4. Impulse buying tendency ( 衝動買いに関する傾向) (1=Strongly disagree  まったくそう思わない  , 7=Strongly agree  非常にそう思う  ) [I often buy things spontaneously (私はよく衝動的に物を買う)]","B4. Impulse buying tendency ( 衝動買いに関する傾向) (1=Strongly disagree  まったくそう思わない  , 7=Strongly agree  非常にそう思う  ) [I sometimes buy things without planning to (私はときどき計画せずに物を買ってしまう)]","B4. Impulse buying tendency ( 衝動買いに関する傾向) (1=Strongly disagree  まったくそう思わない  , 7=Strongly agree  非常にそう思う  ) [I tend to make unplanned purchases while shopping (買い物中に予定外の購入をしがちだ)]","B4. Impulse buying tendency ( 衝動買いに関する傾向) (1=Strongly disagree  まったくそう思わない  , 7=Strongly agree  非常にそう思う  ) [I am more of an ""impulse buyer"" than a ""planner"" (私は「計画型」よりも「衝動買い型」た)]","C1. In-store advertising attitude (1=Strongly disagree  まったくそう思わない  , 5=Strongly agree  非常にそう思う  ) [In-store advertisements help me discover useful products (店内広告は、役に立つ商品を見つける助けになることが多い)]","C1. In-store advertising attitude (1=Strongly disagree  まったくそう思わない  , 5=Strongly agree  非常にそう思う  ) [PoP displays in convenience stores are informative (コンビニのPoP(店頭)表示は情報提供として有益た)]","C1. In-store advertising attitude (1=Strongly disagree  まったくそう思わない  , 5=Strongly agree  非常にそう思う  ) [PoP displays in convenience stores make me aware of particular products while passing through the aisle (コンビニのPoP表示は、通路を歩いているときに特定の商品に気づかせてくれる)]","C1. In-store advertising attitude (1=Strongly disagree  まったくそう思わない  , 5=Strongly agree  非常にそう思う  ) [PoP displays in convenience stores help me find the product/brand I want(コンビニのPoP表示は、欲しい商品やメーカーを見つける助けになる)]","D1.  How much experience do you have with AR devices and applications? AR機器/アプリの経験はどの程度ありますか?   (1 = Not at all まったくない  , 5 = To a great extent 非常にある )","D2.  How often do you use a smartwatch (e.g., Apple Watch, Galaxy Watch, Fitbit)? スマートウォッチ(例:Apple Watch, Galaxy Watch, Fitbit)をどのくらい使用しますか? 

(1 = Never wear ほとんど着けない , 5 = Always wear 常に着ける)","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Alfort(アルフォート)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Almond Cookie(アーモンドクッキー)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Blackmoon Chocolat Cookie(ブラックムーンショコラクッキー)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Calbee Potato Wasabi(カルビー ポテト わさび)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Calpis(カルピス)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Choco & Coffee biscuits(チョコ&コーヒービスケット)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Chocochips Cookie(チョコチップクッキー)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Chocochips White Cookie(チョコチップホワイトクッキー)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Coca Cola(コカ・コーラ)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Crunky(クランキー)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Cup Noodles(カップヌードル)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Doritos(ドリトス)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Fanta(ファンタ)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Ghana(ガーナ)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Karamucho(カラムーチョ)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [KitKat(キットカット)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Mitsuya Cider(三ツ矢サイダー)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Moonlight Cookie(ムーンライト)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Oi Ocha(お~いお茶)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Pocky(ポッキー)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Potato Chips(ポテトチップス)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Pretz(プリッツ)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Pure Potato(ピュアポテト)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Seishun to iu na no ramen(青春という名のラーメン)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Sprite(スプライト)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Starbucks(スターバックス)]","E1.  (1 = Unfamiliar 知らない , 7 = Familiar よく知っている ) Please rate your familiarity with each advertised brand. 各商品について、どのくらい親しみを感じるか評価してください [Koala's March(コアラのマーチ)]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [I love having new electronic devices. 新しい電子機器を入手するのが好きだ]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [Electronic devices make people sick. 電子機器を使うと気分が悪くなる]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [Electronic devices enable a high quality of life. 電子機器によって質の高い生活ができる]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [Electronic devices lead to intellectual impoverishment 電子機器は精神的な疲弊をもたらす]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [I enjoy trying out electronic devices. 電子機器を試してみるのは、自分にとって楽しいことだ]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [Electronic devices make my everyday life easier. 電子機器は毎日の生活を楽にしてくれる]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [Electronic devices make things safer. 電子機器によって安全性を高めることができる]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [I know most of the functions of the electronic devices I own. 自分が持っている電子機器の機能の大部分を知っている]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [I am excited when a new electronic device comes on the market. 新しい電子機器が発売されると、わくわくする]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [Electronic devices cause stress. 電子機器はストレスの原因になる]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [I know a lot about electronic devices. 電子機器の使い方をよく知っている]","Below you will find a series of statements. For each statement, please indicate how it applies to you personally. To do so, check the box on the right that best matches your opinion.
下記の各項目について、あなた自身にどの程度あてはまるかをお答えください。その際、あなたの意見に最も近いボックスにチェックを入れてください。
 [I find it easy to learn how to operate an electronic device. 電子機器の使い方を覚えるのは簡単だ]"
2/20/2026 0:46:07,C4TD9604,29,Female (女性),PhD student,PhD,7,7,Somewhere in between (時と場合による),4,3,3,3,1 Strongly disagree,2,2,1 Strongly disagree,2,5,6,6,5,7 Familiar,5,6,6,5,7 Familiar,5,6,6,6,6,6,6,4,4,6,6,6,6,6,6,6,6,6,4 Somewhat agree まあまあ当てはまる,1 Strongly disagree 全く当てはまらない,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,2 Somewhat disagree あまり当てはまらない,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる
2/20/2026 11:44:17,C4TD9601,25,Female (女性),"PhD student, D2",Master Degree,5,3,Somewhere in between (時と場合による),3,5,3,3,4,3,5 Strongly agree,5 Strongly agree,2,1,7 Familiar,5,3,7 Familiar,7 Familiar,5,6,6,7 Familiar,4,7 Familiar,7 Familiar,7 Familiar,7 Familiar,1 Unfamiliar,7 Familiar,2,2,7 Familiar,7 Familiar,5,7 Familiar,1 Unfamiliar,1 Unfamiliar,7 Familiar,7 Familiar,6,5 Strongly agree 非常に当てはまる,3 Neither agree nor disagree 少し当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,3 Neither agree nor disagree 少し当てはまる,5 Strongly agree 非常に当てはまる,2 Somewhat disagree あまり当てはまらない,2 Somewhat disagree あまり当てはまらない,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる
2/20/2026 14:38:57,C3TD9606,26,Male (男性),Student D3,Master Degree,7,1,Browsing / Have time (じっくり見る/時間がある),1 Strongly disagree,7 Strongly agree,7 Strongly agree,1 Strongly disagree,5 Strongly agree,5 Strongly agree,5 Strongly agree,5 Strongly agree,3,5,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,7 Familiar,1 Unfamiliar,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,1 Unfamiliar,7 Familiar,1 Unfamiliar,1 Unfamiliar,7 Familiar,7 Familiar,1 Unfamiliar,7 Familiar,1 Unfamiliar,1 Unfamiliar,7 Familiar,7 Familiar,1 Unfamiliar,5 Strongly agree 非常に当てはまる,1 Strongly disagree 全く当てはまらない,5 Strongly agree 非常に当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,1 Strongly disagree 全く当てはまらない,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる
2/20/2026 14:40:45,C5TM9603,24,Male (男性),M1,Master Degree,5,2,Somewhere in between (時と場合による),2,1 Strongly disagree,1 Strongly disagree,2,1 Strongly disagree,1 Strongly disagree,1 Strongly disagree,1 Strongly disagree,1,3,5,5,5,5,5,2,5,5,7 Familiar,5,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,5,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,2,7 Familiar,7 Familiar,7 Familiar,3 Neither agree nor disagree 少し当てはまる,2 Somewhat disagree あまり当てはまらない,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,5 Strongly agree 非常に当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる
2/20/2026 14:48:15,C5TM9602,24,Male (男性),Master Active Student,Bachelor degree,7,3,Browsing / Have time (じっくり見る/時間がある),2,2,2,2,2,1 Strongly disagree,2,2,1,1,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,2,2,2,2,2,2,3,3,2,2,1 Unfamiliar,2,2,2,2,4,2,2,2,2,5,5,1 Unfamiliar,4 Somewhat agree まあまあ当てはまる,2 Somewhat disagree あまり当てはまらない,4 Somewhat agree まあまあ当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,4 Somewhat agree まあまあ当てはまる,5 Strongly agree 非常に当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,2 Somewhat disagree あまり当てはまらない,4 Somewhat agree まあまあ当てはまる
2/21/2026 11:57:50,C5ID2501,24,Female (女性),D1,Master Degree,5,2,Somewhere in between (時と場合による),3,5,4,3,4,3,4,1 Strongly disagree,2,1,1 Unfamiliar,2,1 Unfamiliar,1 Unfamiliar,2,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,7 Familiar,1 Unfamiliar,6,7 Familiar,7 Familiar,6,1 Unfamiliar,7 Familiar,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,7 Familiar,6,6,1 Unfamiliar,1 Unfamiliar,7 Familiar,7 Familiar,1 Unfamiliar,3 Neither agree nor disagree 少し当てはまる,1 Strongly disagree 全く当てはまらない,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,1 Strongly disagree 全く当てはまらない,5 Strongly agree 非常に当てはまる,4 Somewhat agree まあまあ当てはまる,5 Strongly agree 非常に当てはまる,1 Strongly disagree 全く当てはまらない,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる
2/21/2026 20:49:32,C4SD6009,30,Male (男性),博士課程後期,Master Degree,3,6,In a hurry / Quick stop (急いでいる/決めた物を買う),2,3,2,2,3,4,4,3,2,1,7 Familiar,5,1 Unfamiliar,3,6,2,4,4,7 Familiar,6,7 Familiar,5,6,6,6,7 Familiar,7 Familiar,5,7 Familiar,7 Familiar,6,6,3,1 Unfamiliar,5,6,7 Familiar,2 Somewhat disagree あまり当てはまらない,1 Strongly disagree 全く当てはまらない,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,5 Strongly agree 非常に当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる
2/23/2026 11:13:16,C5TM1640,23,Male (男性),修士1年,Bachelor degree,2,1,Browsing / Have time (じっくり見る/時間がある),1 Strongly disagree,4,1 Strongly disagree,1 Strongly disagree,5 Strongly agree,5 Strongly agree,5 Strongly agree,5 Strongly agree,1,1,7 Familiar,7 Familiar,1 Unfamiliar,5,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,5,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,5,7 Familiar,7 Familiar,7 Familiar,7 Familiar,1 Unfamiliar,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,4 Somewhat agree まあまあ当てはまる,1 Strongly disagree 全く当てはまらない,5 Strongly agree 非常に当てはまる,4 Somewhat agree まあまあ当てはまる,5 Strongly agree 非常に当てはまる,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,1 Strongly disagree 全く当てはまらない,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる
2/23/2026 12:46:22,C5TM1610,22,Male (男性),修士一年,Bachelor degree,2,2,Browsing / Have time (じっくり見る/時間がある),4,3,4,4,4,4,3,3,1,1,7 Familiar,4,1 Unfamiliar,5,7 Familiar,7 Familiar,7 Familiar,1 Unfamiliar,7 Familiar,6,7 Familiar,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,1 Unfamiliar,7 Familiar,1 Unfamiliar,7 Familiar,5,5,1 Unfamiliar,7 Familiar,5,7 Familiar,5 Strongly agree 非常に当てはまる,2 Somewhat disagree あまり当てはまらない,5 Strongly agree 非常に当てはまる,3 Neither agree nor disagree 少し当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,5 Strongly agree 非常に当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる
2/23/2026 14:20:14,C5VJ5054 ,27,Male (男性),Special auditing student,Bachelor degree,7,3,Somewhere in between (時と場合による),6,6,6,5,2,3,3,3,3,3,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,5,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,7 Familiar,1 Unfamiliar,6,7 Familiar,7 Familiar,1 Unfamiliar,1 Unfamiliar,7 Familiar,1 Unfamiliar,1 Unfamiliar,1 Unfamiliar,5,1 Unfamiliar,3,1 Unfamiliar,1 Unfamiliar,7 Familiar,7 Familiar,2,4 Somewhat agree まあまあ当てはまる,2 Somewhat disagree あまり当てはまらない,4 Somewhat agree まあまあ当てはまる,2 Somewhat disagree あまり当てはまらない,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,4 Somewhat agree まあまあ当てはまる,5 Strongly agree 非常に当てはまる,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる
2/24/2026 16:18:30,C4SB1034,20,Male (男性),学部生,High School,5,6,Somewhere in between (時と場合による),1 Strongly disagree,2,3,1 Strongly disagree,4,5 Strongly agree,5 Strongly agree,5 Strongly agree,3,1,7 Familiar,5,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,5,6,6,7 Familiar,7 Familiar,5,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,6,6,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,5 Strongly agree 非常に当てはまる,1 Strongly disagree 全く当てはまらない,5 Strongly agree 非常に当てはまる,2 Somewhat disagree あまり当てはまらない,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,2 Somewhat disagree あまり当てはまらない,5 Strongly agree 非常に当てはまる,1 Strongly disagree 全く当てはまらない,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる
2/24/2026 16:22:18,C4IM2506,24,Male (男性),修士課程,Bachelor degree,6,2,Somewhere in between (時と場合による),5,5,5,4,2,2,3,2,1,5,7 Familiar,7 Familiar,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,1 Unfamiliar,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる
2/25/2026 13:27:42,C4TM9705,34,Female (女性),Student,Bachelors degree,4,7,Browsing / Have time (じっくり見る/時間がある),3,7 Strongly agree,3,2,2,4,4,3,1,1,1 Unfamiliar,3,4,4,7 Familiar,7 Familiar,4,4,7 Familiar,4,7 Familiar,4,7 Familiar,7 Familiar,3,7 Familiar,3,6,5,7 Familiar,7 Familiar,7 Familiar,4,4,7 Familiar,7 Familiar,2,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,5 Strongly agree 非常に当てはまる,2 Somewhat disagree あまり当てはまらない,2 Somewhat disagree あまり当てはまらない,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,2 Somewhat disagree あまり当てはまらない,3 Neither agree nor disagree 少し当てはまる
2/25/2026 16:44:35,C4IM2502,23,Male (男性),M2,Bachelor degree,4,6,Somewhere in between (時と場合による),6,6,5,5,4,4,5 Strongly agree,4,2,3,7 Familiar,6,6,7 Familiar,7 Familiar,7 Familiar,6,6,7 Familiar,6,6,7 Familiar,7 Familiar,7 Familiar,5,6,6,6,7 Familiar,7 Familiar,7 Familiar,6,5,5,7 Familiar,7 Familiar,7 Familiar,5 Strongly agree 非常に当てはまる,3 Neither agree nor disagree 少し当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,5 Strongly agree 非常に当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる
2/26/2026 12:01:27,C4TD9111,27,Male (男性),Student : D2,Master Degree,7,1,Browsing / Have time (じっくり見る/時間がある),4,5,2,1 Strongly disagree,1 Strongly disagree,3,4,4,3,5,3,4,7 Familiar,2,7 Familiar,1 Unfamiliar,7 Familiar,5,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,7 Familiar,1 Unfamiliar,7 Familiar,7 Familiar,7 Familiar,4,7 Familiar,7 Familiar,2,1 Unfamiliar,1 Unfamiliar,7 Familiar,7 Familiar,1 Unfamiliar,4 Somewhat agree まあまあ当てはまる,1 Strongly disagree 全く当てはまらない,4 Somewhat agree まあまあ当てはまる,2 Somewhat disagree あまり当てはまらない,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,2 Somewhat disagree あまり当てはまらない,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる
2/27/2026 15:36:18,C5AF1008,29,Female (女性),Research Student ,Master Degree,3,5,Somewhere in between (時と場合による),4,3,2,1 Strongly disagree,3,4,4,4,1,1,1 Unfamiliar,3,1 Unfamiliar,1 Unfamiliar,2,3,3,2,3,2,3,3,3,3,1 Unfamiliar,3,1 Unfamiliar,3,1 Unfamiliar,3,3,3,3,2,3,3,1 Unfamiliar,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,2 Somewhat disagree あまり当てはまらない,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,5 Strongly agree 非常に当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,2 Somewhat disagree あまり当てはまらない,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる
2/27/2026 15:48:42,C5IM2046,24,Female (女性),M1,Bachelor degree,2,5,Somewhere in between (時と場合による),1 Strongly disagree,1 Strongly disagree,1 Strongly disagree,1 Strongly disagree,1 Strongly disagree,2,2,2,3,1,3,2,1 Unfamiliar,2,3,1 Unfamiliar,2,1 Unfamiliar,3,2,2,1 Unfamiliar,3,3,1 Unfamiliar,3,3,1 Unfamiliar,3,3,3,3,1 Unfamiliar,1 Unfamiliar,2,2,3,2 Somewhat disagree あまり当てはまらない,2 Somewhat disagree あまり当てはまらない,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,4 Somewhat agree まあまあ当てはまる,4 Somewhat agree まあまあ当てはまる,3 Neither agree nor disagree 少し当てはまる,1 Strongly disagree 全く当てはまらない,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる,3 Neither agree nor disagree 少し当てはまる
